month,sku_id,market,channel,forecast_locked_at,forecast_method,budget_units,budget_revenue_eur,forecast_basis_units,forecast_units,forecast_revenue_eur
2025-10,SKU-05,North,Grocery,2025-09-30,calendar_plan_v1_no_realized_demand,1171,4485.4,1131,1120,4290.05
2025-10,SKU-05,North,Wholesale,2025-09-30,calendar_plan_v1_no_realized_demand,1007,3857.21,976,982,3761.45
2025-10,SKU-05,South,Convenience,2025-09-30,calendar_plan_v1_no_realized_demand,634,2174.06,603,603,2067.76
2025-10,SKU-05,South,Ecommerce,2025-09-30,calendar_plan_v1_no_realized_demand,599,2054.04,568,566,1940.88
2025-10,SKU-05,South,Grocery,2025-09-30,calendar_plan_v1_no_realized_demand,1007,3453.12,976,974,3339.96
2025-10,SKU-05,South,Wholesale,2025-09-30,calendar_plan_v1_no_realized_demand,878,3010.77,847,847,2904.46
2025-10,SKU-05,West,Convenience,2025-09-30,calendar_plan_v1_no_realized_demand,541,1914.36,510,504,1783.43
2025-10,SKU-05,West,Ecommerce,2025-09-30,calendar_plan_v1_no_realized_demand,510,1804.67,479,479,1694.97
2025-10,SKU-05,West,Grocery,2025-09-30,calendar_plan_v1_no_realized_demand,856,3029.01,825,827,2926.39
2025-10,SKU-05,West,Wholesale,2025-09-30,calendar_plan_v1_no_realized_demand,754,2668.07,723,731,2586.69
2025-10,SKU-06,Central,Convenience,2025-09-30,calendar_plan_v1_no_realized_demand,723,3192.77,692,687,3033.79
2025-10,SKU-06,Central,Ecommerce,2025-09-30,calendar_plan_v1_no_realized_demand,665,2936.64,634,628,2773.25
2025-10,SKU-06,Central,Grocery,2025-09-30,calendar_plan_v1_no_realized_demand,1150,5078.4,1110,1119,4941.5
2025-10,SKU-06,Central,Wholesale,2025-09-30,calendar_plan_v1_no_realized_demand,1000,4416.0,969,960,4239.36
2025-10,SKU-06,North,Convenience,2025-09-30,calendar_plan_v1_no_realized_demand,665,3083.47,634,639,2962.92
2025-10,SKU-06,North,Ecommerce,2025-09-30,calendar_plan_v1_no_realized_demand,630,2921.18,599,600,2782.08
2025-10,SKU-06,North,Grocery,2025-09-30,calendar_plan_v1_no_realized_demand,1069,4956.74,1038,1019,4724.9
2025-10,SKU-06,North,Wholesale,2025-09-30,calendar_plan_v1_no_realized_demand,918,4256.58,887,874,4052.56
2025-10,SKU-06,South,Convenience,2025-09-30,calendar_plan_v1_no_realized_demand,572,2374.39,541,534,2216.66
2025-10,SKU-06,South,Ecommerce,2025-09-30,calendar_plan_v1_no_realized_demand,541,2245.71,510,510,2117.03
2025-10,SKU-06,South,Grocery,2025-09-30,calendar_plan_v1_no_realized_demand,918,3810.65,887,887,3681.97
2025-10,SKU-06,South,Wholesale,2025-09-30,calendar_plan_v1_no_realized_demand,808,3354.04,777,777,3225.36
2025-10,SKU-06,West,Convenience,2025-09-30,calendar_plan_v1_no_realized_demand,501,2146.04,470,467,2000.4
2025-10,SKU-06,West,Ecommerce,2025-09-30,calendar_plan_v1_no_realized_demand,470,2013.25,439,442,1893.32
2025-10,SKU-06,West,Grocery,2025-09-30,calendar_plan_v1_no_realized_demand,785,3362.56,754,755,3234.06
2025-10,SKU-06,West,Wholesale,2025-09-30,calendar_plan_v1_no_realized_demand,692,2964.2,661,671,2874.24
2025-10,SKU-07,Central,Convenience,2025-09-30,calendar_plan_v1_no_realized_demand,661,2665.15,630,633,2552.26
2025-10,SKU-07,Central,Ecommerce,2025-09-30,calendar_plan_v1_no_realized_demand,609,2455.49,578,581,2342.59
2025-10,SKU-07,Central,Grocery,2025-09-30,calendar_plan_v1_no_realized_demand,1042,4201.34,1011,1029,4148.93
2025-10,SKU-07,Central,Wholesale,2025-09-30,calendar_plan_v1_no_realized_demand,913,3681.22,882,881,3552.19
2025-10,SKU-07,North,Convenience,2025-09-30,calendar_plan_v1_no_realized_demand,603,2552.86,572,574,2430.09
2025-10,SKU-07,North,Ecommerce,2025-09-30,calendar_plan_v1_no_realized_demand,572,2421.62,541,537,2273.44
2025-10,SKU-07,North,Grocery,2025-09-30,calendar_plan_v1_no_realized_demand,976,4131.99,945,937,3966.88
2025-10,SKU-07,North,Wholesale,2025-09-30,calendar_plan_v1_no_realized_demand,847,3585.86,816,816,3454.62
2025-10,SKU-07,South,Convenience,2025-09-30,calendar_plan_v1_no_realized_demand,532,2016.32,501,496,1879.88
2025-10,SKU-07,South,Ecommerce,2025-09-30,calendar_plan_v1_no_realized_demand,501,1898.83,470,473,1792.71
2025-10,SKU-07,South,Grocery,2025-09-30,calendar_plan_v1_no_realized_demand,847,3210.2,816,820,3107.87
2025-10,SKU-07,South,Wholesale,2025-09-30,calendar_plan_v1_no_realized_demand,730,2766.76,699,698,2645.48
2025-10,SKU-07,West,Convenience,2025-09-30,calendar_plan_v1_no_realized_demand,444,1736.5,417,419,1638.73
2025-10,SKU-07,West,Ecommerce,2025-09-30,calendar_plan_v1_no_realized_demand,435,1701.3,408,411,1607.44
2025-10,SKU-07,West,Grocery,2025-09-30,calendar_plan_v1_no_realized_demand,723,2827.68,692,693,2710.35
2025-10,SKU-07,West,Wholesale,2025-09-30,calendar_plan_v1_no_realized_demand,630,2463.96,599,600,2346.62
2025-10,SKU-08,Central,Convenience,2025-09-30,calendar_plan_v1_no_realized_demand,599,2817.7,568,569,2676.58
2025-10,SKU-08,Central,Ecommerce,2025-09-30,calendar_plan_v1_no_realized_demand,559,2629.54,528,534,2511.94
2025-10,SKU-08,Central,Grocery,2025-09-30,calendar_plan_v1_no_realized_demand,949,4464.1,918,913,4294.75
2025-10,SKU-08,Central,Wholesale,2025-09-30,calendar_plan_v1_no_realized_demand,817,3843.17,786,788,3706.75
2025-10,SKU-08,North,Convenience,2025-09-30,calendar_plan_v1_no_realized_demand,559,2761.01,528,527,2602.96
2025-10,SKU-08,North,Ecommerce,2025-09-30,calendar_plan_v1_no_realized_demand,510,2518.99,479,482,2380.69
2025-10,SKU-08,North,Grocery,2025-09-30,calendar_plan_v1_no_realized_demand,885,4371.19,854,856,4227.96
2025-10,SKU-08,North,Wholesale,2025-09-30,calendar_plan_v1_no_realized_demand,759,3748.85,728,722,3566.1
2025-10,SKU-08,South,Convenience,2025-09-30,calendar_plan_v1_no_realized_demand,479,2118.02,448,452,1998.64
2025-10,SKU-08,South,Ecommerce,2025-09-30,calendar_plan_v1_no_realized_demand,444,1963.26,417,418,1848.3
2025-10,SKU-08,South,Grocery,2025-09-30,calendar_plan_v1_no_realized_demand,761,3364.96,730,727,3214.62
2025-10,SKU-08,South,Wholesale,2025-09-30,calendar_plan_v1_no_realized_demand,661,2922.78,630,641,2834.35
2025-10,SKU-08,West,Convenience,2025-09-30,calendar_plan_v1_no_realized_demand,386,1761.27,377,372,1697.39
2025-10,SKU-08,West,Ecommerce,2025-09-30,calendar_plan_v1_no_realized_demand,346,1578.76,346,342,1560.5
2025-10,SKU-08,West,Grocery,2025-09-30,calendar_plan_v1_no_realized_demand,659,3006.94,628,628,2865.49
2025-10,SKU-08,West,Wholesale,2025-09-30,calendar_plan_v1_no_realized_demand,572,2609.97,541,542,2473.08
2025-10,SKU-09,Central,Convenience,2025-09-30,calendar_plan_v1_no_realized_demand,1467,2394.14,1405,1390,2268.48
2025-10,SKU-09,Central,Ecommerce,2025-09-30,calendar_plan_v1_no_realized_demand,1384,2258.69,1322,1316,2147.71
2025-10,SKU-09,Central,Grocery,2025-09-30,calendar_plan_v1_no_realized_demand,2368,3864.58,2275,2266,3698.11
2025-10,SKU-09,Central,Wholesale,2025-09-30,calendar_plan_v1_no_realized_demand,2036,3322.75,1965,1970,3215.04
2025-10,SKU-09,North,Convenience,2025-09-30,calendar_plan_v1_no_realized_demand,1360,2330.5,1298,1308,2241.39
2025-10,SKU-09,North,Ecommerce,2025-09-30,calendar_plan_v1_no_realized_demand,1287,2205.4,1229,1222,2094.02
2025-10,SKU-09,North,Grocery,2025-09-30,calendar_plan_v1_no_realized_demand,2209,3785.34,2120,2107,3610.56
2025-10,SKU-09,North,Wholesale,2025-09-30,calendar_plan_v1_no_realized_demand,1903,3260.98,1832,1834,3142.74
2025-10,SKU-09,South,Convenience,2025-09-30,calendar_plan_v1_no_realized_demand,1171,1796.41,1131,1138,1745.78
2025-10,SKU-09,South,Ecommerce,2025-09-30,calendar_plan_v1_no_realized_demand,1082,1659.87,1051,1061,1627.66
2025-10,SKU-09,South,Grocery,2025-09-30,calendar_plan_v1_no_realized_demand,1903,2919.35,2248,2257,3462.42
2025-10,SKU-09,South,Wholesale,2025-09-30,calendar_plan_v1_no_realized_demand,1641,2517.43,1579,1607,2465.27
2025-10,SKU-09,West,Convenience,2025-09-30,calendar_plan_v1_no_realized_demand,980,1551.38,949,943,1492.81
2025-10,SKU-09,West,Ecommerce,2025-09-30,calendar_plan_v1_no_realized_demand,918,1453.23,887,888,1405.74
2025-10,SKU-09,West,Grocery,2025-09-30,calendar_plan_v1_no_realized_demand,1610,2548.69,1548,1556,2463.21
2025-10,SKU-09,West,Wholesale,2025-09-30,calendar_plan_v1_no_realized_demand,1391,2202.01,1329,1312,2076.95
2025-10,SKU-10,Central,Convenience,2025-09-30,calendar_plan_v1_no_realized_demand,1007,2803.49,976,976,2717.18
2025-10,SKU-10,Central,Ecommerce,2025-09-30,calendar_plan_v1_no_realized_demand,943,2625.31,912,900,2505.6
2025-10,SKU-10,Central,Grocery,2025-09-30,calendar_plan_v1_no_realized_demand,1641,4568.54,1579,1582,4404.29
2025-10,SKU-10,Central,Wholesale,2025-09-30,calendar_plan_v1_no_realized_demand,1419,3950.5,1357,1365,3800.16
2025-10,SKU-10,North,Convenience,2025-09-30,calendar_plan_v1_no_realized_demand,922,2695.19,891,897,2622.11
2025-10,SKU-10,North,Ecommerce,2025-09-30,calendar_plan_v1_no_realized_demand,876,2560.72,845,846,2473.03
2025-10,SKU-10,North,Grocery,2025-09-30,calendar_plan_v1_no_realized_demand,1520,4443.26,1458,1448,4232.79
2025-10,SKU-10,North,Wholesale,2025-09-30,calendar_plan_v1_no_realized_demand,1322,3864.47,1264,1253,3662.77
2025-10,SKU-10,South,Convenience,2025-09-30,calendar_plan_v1_no_realized_demand,816,2135.44,785,785,2054.31
2025-10,SKU-10,South,Ecommerce,2025-09-30,calendar_plan_v1_no_realized_demand,754,1973.19,723,733,1918.23
2025-10,SKU-10,South,Grocery,2025-09-30,calendar_plan_v1_no_realized_demand,1322,3459.62,1264,1259,3294.75
2025-10,SKU-10,South,Wholesale,2025-09-30,calendar_plan_v1_no_realized_demand,1135,2970.25,1095,1076,2815.85
2025-10,SKU-10,West,Convenience,2025-09-30,calendar_plan_v1_no_realized_demand,692,1868.73,661,664,1793.12
2025-10,SKU-10,West,Ecommerce,2025-09-30,calendar_plan_v1_no_realized_demand,634,1712.1,603,608,1641.89
2025-10,SKU-10,West,Grocery,2025-09-30,calendar_plan_v1_no_realized_demand,1100,2970.53,1069,1072,2894.91
2025-10,SKU-10,West,Wholesale,2025-09-30,calendar_plan_v1_no_realized_demand,949,2562.76,918,921,2487.14
2025-10,SKU-11,Central,Convenience,2025-09-30,calendar_plan_v1_no_realized_demand,878,2781.5,847,844,2673.79
2025-10,SKU-11,Central,Ecommerce,2025-09-30,calendar_plan_v1_no_realized_demand,817,2588.26,786,780,2471.04
2025-10,SKU-11,Central,Grocery,2025-09-30,calendar_plan_v1_no_realized_demand,1428,4523.9,1366,1403,4444.7
2025-10,SKU-11,Central,Wholesale,2025-09-30,calendar_plan_v1_no_realized_demand,1211,3836.45,1171,1180,3738.24
2025-10,SKU-11,North,Convenience,2025-09-30,calendar_plan_v1_no_realized_demand,816,2714.34,785,788,2621.2
2025-10,SKU-11,North,Ecommerce,2025-09-30,calendar_plan_v1_no_realized_demand,759,2524.74,930,941,3130.14
2025-10,SKU-11,North,Grocery,2025-09-30,calendar_plan_v1_no_realized_demand,1322,4397.5,1264,1255,4174.63
2025-10,SKU-11,North,Wholesale,2025-09-30,calendar_plan_v1_no_realized_demand,1140,3792.1,1100,1101,3662.37
2025-10,SKU-11,South,Convenience,2025-09-30,calendar_plan_v1_no_realized_demand,705,2099.43,674,668,1989.25
2025-10,SKU-11,South,Ecommerce,2025-09-30,calendar_plan_v1_no_realized_demand,661,1968.41,630,638,1899.91
2025-10,SKU-11,South,Grocery,2025-09-30,calendar_plan_v1_no_realized_demand,1140,3394.83,1100,1098,3269.76
2025-10,SKU-11,South,Wholesale,2025-09-30,calendar_plan_v1_no_realized_demand,980,2918.36,949,957,2849.87
2025-10,SKU-11,West,Convenience,2025-09-30,calendar_plan_v1_no_realized_demand,603,1852.99,572,574,1763.88
2025-10,SKU-11,West,Ecommerce,2025-09-30,calendar_plan_v1_no_realized_demand,572,1757.73,541,538,1653.25
2025-10,SKU-11,West,Grocery,2025-09-30,calendar_plan_v1_no_realized_demand,949,2916.24,918,911,2799.47
2025-10,SKU-11,West,Wholesale,2025-09-30,calendar_plan_v1_no_realized_demand,825,2535.19,794,795,2443.0
2025-10,SKU-12,Central,Convenience,2025-09-30,calendar_plan_v1_no_realized_demand,816,2820.1,785,785,2712.96
2025-10,SKU-12,Central,Ecommerce,2025-09-30,calendar_plan_v1_no_realized_demand,754,2605.82,723,723,2498.69
2025-10,SKU-12,Central,Grocery,2025-09-30,calendar_plan_v1_no_realized_demand,1322,4568.83,1264,1252,4326.91
2025-10,SKU-12,Central,Wholesale,2025-09-30,calendar_plan_v1_no_realized_demand,1140,3939.84,1100,1095,3784.32
2025-10,SKU-12,North,Convenience,2025-09-30,calendar_plan_v1_no_realized_demand,754,2736.12,723,717,2601.85
2025-10,SKU-12,North,Ecommerce,2025-09-30,calendar_plan_v1_no_realized_demand,708,2569.19,677,669,2427.67
2025-10,SKU-12,North,Grocery,2025-09-30,calendar_plan_v1_no_realized_demand,1211,4394.48,1171,1188,4311.01
2025-10,SKU-12,North,Wholesale,2025-09-30,calendar_plan_v1_no_realized_demand,1042,3781.21,1011,1008,3657.83
2025-10,SKU-12,South,Convenience,2025-09-30,calendar_plan_v1_no_realized_demand,661,2147.35,630,626,2033.65
2025-10,SKU-12,South,Ecommerce,2025-09-30,calendar_plan_v1_no_realized_demand,621,2017.41,590,596,1936.19
2025-10,SKU-12,South,Grocery,2025-09-30,calendar_plan_v1_no_realized_demand,1043,3388.33,1012,1007,3271.38
2025-10,SKU-12,South,Wholesale,2025-09-30,calendar_plan_v1_no_realized_demand,918,2982.25,1162,1170,3800.91
2025-10,SKU-12,West,Convenience,2025-09-30,calendar_plan_v1_no_realized_demand,559,1873.95,528,534,1790.14
2025-10,SKU-12,West,Ecommerce,2025-09-30,calendar_plan_v1_no_realized_demand,528,1770.02,497,496,1662.75
2025-10,SKU-12,West,Grocery,2025-09-30,calendar_plan_v1_no_realized_demand,887,2973.51,856,860,2883.0
2025-10,SKU-12,West,Wholesale,2025-09-30,calendar_plan_v1_no_realized_demand,771,2584.64,740,739,2477.36
2025-10,SKU-13,Central,Convenience,2025-09-30,calendar_plan_v1_no_realized_demand,754,2316.29,723,721,2214.91
2025-10,SKU-13,Central,Ecommerce,2025-09-30,calendar_plan_v1_no_realized_demand,696,2138.11,665,657,2018.3
2025-10,SKU-13,Central,Grocery,2025-09-30,calendar_plan_v1_no_realized_demand,1211,3720.19,1171,1176,3612.67
2025-10,SKU-13,Central,Wholesale,2025-09-30,calendar_plan_v1_no_realized_demand,1038,3188.74,1007,1010,3102.72
2025-10,SKU-13,North,Convenience,2025-09-30,calendar_plan_v1_no_realized_demand,692,2232.12,661,673,2170.83
2025-10,SKU-13,North,Ecommerce,2025-09-30,calendar_plan_v1_no_realized_demand,661,2132.12,630,633,2041.8
2025-10,SKU-13,North,Grocery,2025-09-30,calendar_plan_v1_no_realized_demand,1122,3619.12,1213,1220,3935.23
2025-10,SKU-13,North,Wholesale,2025-09-30,calendar_plan_v1_no_realized_demand,976,3148.19,945,948,3057.87
2025-10,SKU-13,South,Convenience,2025-09-30,calendar_plan_v1_no_realized_demand,603,1741.27,572,567,1637.31
2025-10,SKU-13,South,Ecommerce,2025-09-30,calendar_plan_v1_no_realized_demand,572,1651.75,541,544,1570.9
2025-10,SKU-13,South,Grocery,2025-09-30,calendar_plan_v1_no_realized_demand,976,2818.38,945,946,2731.75
2025-10,SKU-13,South,Wholesale,2025-09-30,calendar_plan_v1_no_realized_demand,847,2445.86,816,813,2347.68
2025-10,SKU-13,West,Convenience,2025-09-30,calendar_plan_v1_no_realized_demand,510,1519.72,561,557,1659.77
2025-10,SKU-13,West,Ecommerce,2025-09-30,calendar_plan_v1_no_realized_demand,479,1427.34,448,447,1331.99
2025-10,SKU-13,West,Grocery,2025-09-30,calendar_plan_v1_no_realized_demand,821,2446.45,790,783,2333.21
2025-10,SKU-13,West,Wholesale,2025-09-30,calendar_plan_v1_no_realized_demand,723,2154.42,692,693,2065.03
2025-10,SKU-14,Central,Convenience,2025-09-30,calendar_plan_v1_no_realized_demand,630,2237.76,599,604,2145.41
2025-10,SKU-14,Central,Ecommerce,2025-09-30,calendar_plan_v1_no_realized_demand,590,2095.68,559,563,1999.78
2025-10,SKU-14,Central,Grocery,2025-09-30,calendar_plan_v1_no_realized_demand,996,3537.79,965,968,3438.34
2025-10,SKU-14,Central,Wholesale,2025-09-30,calendar_plan_v1_no_realized_demand,856,3040.51,825,825,2930.4
2025-10,SKU-14,North,Convenience,2025-09-30,calendar_plan_v1_no_realized_demand,572,2133.33,541,538,2006.52
2025-10,SKU-14,North,Ecommerce,2025-09-30,calendar_plan_v1_no_realized_demand,541,2017.71,510,504,1879.72
2025-10,SKU-14,North,Grocery,2025-09-30,calendar_plan_v1_no_realized_demand,918,3423.77,887,897,3345.45
2025-10,SKU-14,North,Wholesale,2025-09-30,calendar_plan_v1_no_realized_demand,801,2987.41,770,771,2875.52
2025-10,SKU-14,South,Convenience,2025-09-30,calendar_plan_v1_no_realized_demand,510,1702.83,479,474,1582.63
2025-10,SKU-14,South,Ecommerce,2025-09-30,calendar_plan_v1_no_realized_demand,477,1592.65,446,454,1515.85
2025-10,SKU-14,South,Grocery,2025-09-30,calendar_plan_v1_no_realized_demand,806,2691.14,775,784,2617.68
2025-10,SKU-14,South,Wholesale,2025-09-30,calendar_plan_v1_no_realized_demand,692,2310.5,661,657,2193.64
2025-10,SKU-14,West,Convenience,2025-09-30,calendar_plan_v1_no_realized_demand,435,1498.77,408,411,1416.08
2025-10,SKU-14,West,Ecommerce,2025-09-30,calendar_plan_v1_no_realized_demand,386,1329.94,377,375,1292.04
2025-10,SKU-14,West,Grocery,2025-09-30,calendar_plan_v1_no_realized_demand,692,2384.24,661,659,2270.54
2025-10,SKU-14,West,Wholesale,2025-09-30,calendar_plan_v1_no_realized_demand,599,2063.82,568,568,1957.01
2025-10,SKU-15,Central,Convenience,2025-09-30,calendar_plan_v1_no_realized_demand,562,2373.89,531,529,2234.5
2025-10,SKU-15,Central,Ecommerce,2025-09-30,calendar_plan_v1_no_realized_demand,528,2230.27,497,500,2112.0
2025-10,SKU-15,Central,Grocery,2025-09-30,calendar_plan_v1_no_realized_demand,887,3746.69,856,858,3624.19
2025-10,SKU-15,Central,Wholesale,2025-09-30,calendar_plan_v1_no_realized_demand,785,3315.84,754,740,3125.76
2025-10,SKU-15,North,Convenience,2025-09-30,calendar_plan_v1_no_realized_demand,528,2341.79,497,495,2195.42
2025-10,SKU-15,North,Ecommerce,2025-09-30,calendar_plan_v1_no_realized_demand,497,2204.29,466,467,2071.24
2025-10,SKU-15,North,Grocery,2025-09-30,calendar_plan_v1_no_realized_demand,825,3659.04,888,893,3960.63
2025-10,SKU-15,North,Wholesale,2025-09-30,calendar_plan_v1_no_realized_demand,723,3206.65,692,690,3060.29
2025-10,SKU-15,South,Convenience,2025-09-30,calendar_plan_v1_no_realized_demand,452,1794.69,474,475,1886.02
2025-10,SKU-15,South,Ecommerce,2025-09-30,calendar_plan_v1_no_realized_demand,435,1727.19,408,407,1616.02
2025-10,SKU-15,South,Grocery,2025-09-30,calendar_plan_v1_no_realized_demand,723,2870.71,692,691,2743.66
2025-10,SKU-15,South,Wholesale,2025-09-30,calendar_plan_v1_no_realized_demand,630,2501.45,599,601,2386.31
2025-10,SKU-15,West,Convenience,2025-09-30,calendar_plan_v1_no_realized_demand,364,1491.41,355,359,1470.92
2025-10,SKU-15,West,Ecommerce,2025-09-30,calendar_plan_v1_no_realized_demand,346,1417.66,346,352,1442.24
2025-10,SKU-15,West,Grocery,2025-09-30,calendar_plan_v1_no_realized_demand,606,2482.95,575,574,2351.84
2025-10,SKU-15,West,Wholesale,2025-09-30,calendar_plan_v1_no_realized_demand,541,2216.63,510,506,2073.22
2025-10,SKU-16,Central,Convenience,2025-09-30,calendar_plan_v1_no_realized_demand,692,2059.39,661,664,1976.06
2025-10,SKU-16,Central,Ecommerce,2025-09-30,calendar_plan_v1_no_realized_demand,634,1886.78,603,610,1815.36
2025-10,SKU-16,Central,Grocery,2025-09-30,calendar_plan_v1_no_realized_demand,1100,3273.6,1069,1060,3154.56
2025-10,SKU-16,Central,Wholesale,2025-09-30,calendar_plan_v1_no_realized_demand,949,2824.22,918,933,2776.61
2025-10,SKU-16,North,Convenience,2025-09-30,calendar_plan_v1_no_realized_demand,634,1981.12,603,601,1878.0
2025-10,SKU-16,North,Ecommerce,2025-09-30,calendar_plan_v1_no_realized_demand,603,1884.25,572,583,1821.76
2025-10,SKU-16,North,Grocery,2025-09-30,calendar_plan_v1_no_realized_demand,1012,3162.3,981,983,3071.68
2025-10,SKU-16,North,Wholesale,2025-09-30,calendar_plan_v1_no_realized_demand,887,2771.7,856,856,2674.83
2025-10,SKU-16,South,Convenience,2025-09-30,calendar_plan_v1_no_realized_demand,559,1563.77,528,525,1468.66
2025-10,SKU-16,South,Ecommerce,2025-09-30,calendar_plan_v1_no_realized_demand,528,1477.05,497,501,1401.52
2025-10,SKU-16,South,Grocery,2025-09-30,calendar_plan_v1_no_realized_demand,887,2481.33,856,860,2405.8
2025-10,SKU-16,South,Wholesale,2025-09-30,calendar_plan_v1_no_realized_demand,766,2142.84,735,732,2047.73
2025-10,SKU-16,West,Convenience,2025-09-30,calendar_plan_v1_no_realized_demand,470,1356.76,439,436,1258.61
2025-10,SKU-16,West,Ecommerce,2025-09-30,calendar_plan_v1_no_realized_demand,435,1255.72,408,414,1195.1
2025-10,SKU-16,West,Grocery,2025-09-30,calendar_plan_v1_no_realized_demand,754,2176.59,723,730,2107.31
2025-10,SKU-16,West,Wholesale,2025-09-30,calendar_plan_v1_no_realized_demand,661,1908.12,630,632,1824.41
2025-11,SKU-01,Central,Convenience,2025-10-31,calendar_plan_v1_no_realized_demand,1169,2468.93,1130,1126,2378.11
2025-11,SKU-01,Central,Ecommerce,2025-10-31,calendar_plan_v1_no_realized_demand,1087,2295.74,1048,1047,2211.26
2025-11,SKU-01,Central,Grocery,2025-10-31,calendar_plan_v1_no_realized_demand,1903,4019.14,1834,1842,3890.3
2025-11,SKU-01,Central,Wholesale,2025-10-31,calendar_plan_v1_no_realized_demand,1647,3478.46,1587,1608,3396.1
2025-11,SKU-01,North,Convenience,2025-10-31,calendar_plan_v1_no_realized_demand,1084,2403.88,1045,1052,2332.92
2025-11,SKU-01,North,Ecommerce,2025-10-31,calendar_plan_v1_no_realized_demand,1005,2228.69,975,984,2182.12
2025-11,SKU-01,North,Grocery,2025-10-31,calendar_plan_v1_no_realized_demand,1761,3905.19,1701,1713,3798.75
